date_key,product_key,warehouse_key,policy_key,sku_id,warehouse,policy,on_hand_units,demand_forecast_units,demand_units,stockout,fill_rate,safety_stock_units,lead_time_days,total_cost_usd,promo_flag,holiday_flag,price_usd,weather_index,efficiency_score,cost_per_unit
20251114,1,1,3,SKU001,WH_A,ml_reorder,113,20.09,11,0,1.0,45,9,61.79,0,0,36.45,50.5,1.0,0.5420175438596491
20251115,1,1,3,SKU001,WH_A,ml_reorder,85,15.05,28,0,1.0,41,9,47.65,0,0,37.37,51.7,1.0,0.5540697674418604
20251116,1,1,3,SKU001,WH_A,ml_reorder,76,19.6,9,0,1.0,42,9,45.03,0,0,39.5,62.3,1.0,0.5848051948051948
20251117,1,1,3,SKU001,WH_A,ml_reorder,51,24.55,25,0,1.0,58,9,100.3,1,0,35.55,41.3,1.0,1.9288461538461539
20251118,1,1,3,SKU001,WH_A,ml_reorder,50,18.6,34,0,1.0,47,9,28.91,0,0,38.55,44.0,1.0,0.5668627450980392
20251119,1,1,3,SKU001,WH_A,ml_reorder,31,18.5,25,0,1.0,43,9,16.97,0,0,36.49,42.9,1.0,0.5303125
20251120,1,1,3,SKU001,WH_A,ml_reorder,66,24.1,17,0,1.0,58,9,34.53,1,0,34.87,52.0,1.0,0.5153731343283582
20251121,1,1,3,SKU001,WH_A,ml_reorder,63,22.72,3,0,1.0,45,9,34.04,0,0,36.02,48.8,1.0,0.531875
20251122,1,1,3,SKU001,WH_A,ml_reorder,67,22.64,14,0,1.0,44,9,80.83,0,0,37.64,58.3,1.0,1.1886764705882353
20251123,1,1,3,SKU001,WH_A,ml_reorder,42,22.0,25,0,1.0,40,9,24.91,0,0,39.54,34.7,1.0,0.5793023255813954
20251124,1,1,3,SKU001,WH_A,ml_reorder,27,23.34,15,0,1.0,53,9,14.99,0,0,37.01,52.5,1.0,0.5353571428571429
20251125,1,1,3,SKU001,WH_A,ml_reorder,0,21.19,34,1,0.794,51,9,421.99,0,0,37.68,45.7,0.397,421.99
20251126,1,1,3,SKU001,WH_A,ml_reorder,139,20.33,7,0,1.0,47,9,120.75,0,0,38.3,46.4,1.0,0.8625
20251127,1,1,3,SKU001,WH_A,ml_reorder,109,19.12,30,0,1.0,48,9,81.37,0,0,32.24,45.1,1.0,0.7397272727272728
20251128,1,1,3,SKU001,WH_A,ml_reorder,100,23.18,9,0,1.0,49,9,96.89,0,0,38.26,53.6,1.0,0.9593069306930693
20251129,1,1,3,SKU001,WH_A,ml_reorder,98,19.14,2,0,1.0,45,9,56.05,0,0,38.13,41.3,1.0,0.5661616161616161
20251130,1,1,3,SKU001,WH_A,ml_reorder,81,18.61,17,0,1.0,48,9,43.92,0,0,36.15,51.8,1.0,0.535609756097561
20251201,1,1,3,SKU001,WH_A,ml_reorder,138,23.99,3,0,1.0,56,9,76.45,0,0,36.93,45.5,1.0,0.55
20251202,1,1,3,SKU001,WH_A,ml_reorder,110,20.46,28,0,1.0,56,9,97.53,0,0,39.41,44.7,1.0,0.8786486486486487
20251203,1,1,3,SKU001,WH_A,ml_reorder,89,23.04,21,0,1.0,53,9,88.77,0,0,38.48,53.5,1.0,0.9863333333333333
20251204,1,1,3,SKU001,WH_A,ml_reorder,69,17.96,20,0,1.0,49,9,40.6,0,0,39.22,35.0,1.0,0.5800000000000001
20251205,1,1,3,SKU001,WH_A,ml_reorder,94,19.19,29,0,1.0,48,9,78.81,0,0,39.05,26.5,1.0,0.8295789473684211
20251206,1,1,3,SKU001,WH_A,ml_reorder,95,22.94,18,0,1.0,50,9,92.96,0,0,35.55,43.7,1.0,0.9683333333333333
20251207,1,1,3,SKU001,WH_A,ml_reorder,113,19.66,32,0,1.0,50,9,57.98,0,0,34.21,42.4,1.0,0.5085964912280702
20251208,1,1,3,SKU001,WH_A,ml_reorder,110,21.75,3,0,1.0,57,9,95.96,0,0,38.46,37.7,1.0,0.8645045045045044
20251209,1,1,3,SKU001,WH_A,ml_reorder,94,26.87,16,0,1.0,61,9,51.19,0,0,36.31,46.2,1.0,0.5388421052631579
20251210,1,1,3,SKU001,WH_A,ml_reorder,71,20.77,23,0,1.0,53,9,69.72,0,0,36.59,39.2,1.0,0.9683333333333333
20251211,1,1,3,SKU001,WH_A,ml_reorder,92,20.28,9,0,1.0,54,9,73.15,0,0,35.55,46.1,1.0,0.7865591397849463
20251212,1,1,3,SKU001,WH_A,ml_reorder,105,25.23,31,0,1.0,52,9,59.76,0,0,37.94,41.5,1.0,0.5637735849056603
20251213,1,1,3,SKU001,WH_A,ml_reorder,80,22.49,25,0,1.0,53,9,48.53,0,0,40.45,53.6,1.0,0.5991358024691358
20251214,1,1,3,SKU001,WH_A,ml_reorder,42,25.3,43,0,1.0,52,9,22.68,0,0,35.99,45.4,1.0,0.5274418604651163
20251215,1,1,3,SKU001,WH_A,ml_reorder,70,20.66,30,0,1.0,61,9,109.84,0,0,36.99,45.5,1.0,1.5470422535211268
20251216,1,1,3,SKU001,WH_A,ml_reorder,57,19.88,13,0,1.0,58,9,55.42,0,0,38.27,36.9,1.0,0.9555172413793104
20251217,1,1,3,SKU001,WH_A,ml_reorder,69,19.14,18,0,1.0,55,9,38.18,0,0,36.89,45.9,1.0,0.5454285714285714
20251218,1,1,3,SKU001,WH_A,ml_reorder,29,23.63,40,0,1.0,56,9,16.37,0,0,37.63,49.7,1.0,0.5456666666666667
20251219,1,1,3,SKU001,WH_A,ml_reorder,23,25.6,31,0,1.0,52,9,83.56,0,0,36.4,33.8,1.0,3.481666666666667
20251220,1,1,3,SKU001,WH_A,ml_reorder,22,20.14,7,0,1.0,50,9,12.06,0,0,36.54,45.5,1.0,0.5243478260869565
20251221,1,1,3,SKU001,WH_A,ml_reorder,0,16.17,25,1,0.88,48,9,172.42,0,0,35.92,35.2,0.44,172.42
20251222,1,1,3,SKU001,WH_A,ml_reorder,0,18.6,36,1,0.0,54,9,2263.06,0,0,39.29,31.0,0.0,2263.06
20251223,1,1,3,SKU001,WH_A,ml_reorder,0,23.24,34,1,0.0,59,9,1910.43,0,0,34.64,49.1,0.0,1910.43
20251224,1,1,3,SKU001,WH_A,ml_reorder,124,27.37,16,0,1.0,58,9,68.79,0,1,36.98,33.5,1.0,0.55032
20251225,1,1,3,SKU001,WH_A,ml_reorder,102,20.19,24,0,1.0,59,9,79.73,0,1,35.45,41.7,1.0,0.7740776699029127
20251226,1,1,3,SKU001,WH_A,ml_reorder,79,27.78,23,0,1.0,56,9,99.95,0,1,37.43,38.6,1.0,1.2493750000000001
20251227,1,1,3,SKU001,WH_A,ml_reorder,60,18.1,19,0,1.0,47,9,33.56,0,0,37.29,43.9,1.0,0.5501639344262296
20251228,1,1,3,SKU001,WH_A,ml_reorder,159,18.14,41,0,1.0,46,9,80.24,0,0,33.64,39.4,1.0,0.5015
20251229,1,1,3,SKU001,WH_A,ml_reorder,144,23.48,15,0,1.0,52,9,78.04,0,0,36.13,34.8,1.0,0.5382068965517242
20251230,1,1,3,SKU001,WH_A,ml_reorder,118,21.47,26,0,1.0,49,9,68.01,0,0,38.43,29.7,1.0,0.5715126050420168
20251231,1,1,3,SKU001,WH_A,ml_reorder,118,19.58,0,0,1.0,52,9,93.6,0,1,37.69,32.8,1.0,0.7865546218487395
20260101,1,1,3,SKU001,WH_A,ml_reorder,102,23.08,28,0,1.0,54,9,60.72,0,1,39.68,43.9,1.0,0.5895145631067961
20260102,1,1,3,SKU001,WH_A,ml_reorder,75,18.09,27,0,1.0,44,9,43.08,0,0,38.3,35.3,1.0,0.5668421052631579
20260103,1,1,3,SKU001,WH_A,ml_reorder,67,20.79,18,0,1.0,42,9,86.25,0,0,37.81,40.7,1.0,1.2683823529411764
20260104,1,1,3,SKU001,WH_A,ml_reorder,140,16.92,23,0,1.0,41,9,78.0,0,0,37.14,39.0,1.0,0.5531914893617021
20260105,1,1,3,SKU001,WH_A,ml_reorder,108,16.82,32,0,1.0,46,9,63.26,0,0,39.05,30.2,1.0,0.5803669724770641
20260106,1,1,3,SKU001,WH_A,ml_reorder,66,18.42,42,0,1.0,47,9,37.77,0,0,38.15,41.4,1.0,0.5637313432835821
20260107,1,1,3,SKU001,WH_A,ml_reorder,43,20.58,23,0,1.0,52,9,87.74,1,0,32.46,28.0,1.0,1.994090909090909
20260108,1,1,3,SKU001,WH_A,ml_reorder,36,18.37,7,0,1.0,50,9,18.59,1,0,34.43,19.1,1.0,0.5024324324324324
20260109,1,1,3,SKU001,WH_A,ml_reorder,29,16.72,21,0,1.0,42,9,16.16,0,0,37.15,38.2,1.0,0.5386666666666666
20260110,1,1,3,SKU001,WH_A,ml_reorder,13,16.23,16,0,1.0,40,9,7.76,0,0,39.79,41.4,1.0,0.5542857142857143
20260111,1,1,3,SKU001,WH_A,ml_reorder,6,14.76,7,0,1.0,39,9,3.27,0,0,36.31,36.8,1.0,0.46714285714285714
20260112,1,1,3,SKU001,WH_A,ml_reorder,67,16.43,14,0,1.0,48,9,67.64,0,0,38.45,48.9,1.0,0.9947058823529412
20260113,1,1,3,SKU001,WH_A,ml_reorder,67,18.42,0,0,1.0,46,9,37.44,0,0,37.26,38.0,1.0,0.5505882352941176
20260114,1,1,3,SKU001,WH_A,ml_reorder,46,13.43,21,0,1.0,41,9,25.05,0,0,36.3,31.5,1.0,0.5329787234042553
20260115,1,1,3,SKU001,WH_A,ml_reorder,187,23.01,7,0,1.0,52,9,154.34,1,0,34.95,31.9,1.0,0.8209574468085107
20250511,1,2,2,SKU001,WH_B,minmax,426,26.2,28,0,1.0,51,10,240.42,0,0,37.62,56.2,1.0,0.5630444964871194
20250512,1,2,2,SKU001,WH_B,minmax,378,30.67,48,0,1.0,60,10,210.56,0,0,37.14,54.4,1.0,0.5555672823218998
20250513,1,2,2,SKU001,WH_B,minmax,359,27.4,19,0,1.0,59,10,209.49,0,0,38.9,56.9,1.0,0.5819166666666666
20250514,1,2,2,SKU001,WH_B,minmax,334,21.22,25,0,1.0,56,10,178.44,0,0,35.62,57.1,1.0,0.5326567164179105
20250515,1,2,2,SKU001,WH_B,minmax,329,22.49,5,0,1.0,57,10,168.49,0,0,34.14,64.4,1.0,0.5105757575757576
20250516,1,2,2,SKU001,WH_B,minmax,296,29.47,33,0,1.0,56,10,173.88,0,0,39.16,63.5,1.0,0.5854545454545454
20250517,1,2,2,SKU001,WH_B,minmax,270,26.08,26,0,1.0,54,10,157.61,0,0,38.92,74.8,1.0,0.5815867158671587
20250518,1,2,2,SKU001,WH_B,minmax,247,18.18,23,0,1.0,51,10,145.79,0,0,39.35,62.4,1.0,0.5878629032258064
20250519,1,2,2,SKU001,WH_B,minmax,241,30.55,6,0,1.0,61,10,132.41,0,0,36.63,63.5,1.0,0.5471487603305785
20250520,1,2,2,SKU001,WH_B,minmax,206,26.09,35,0,1.0,59,10,112.1,0,0,36.28,59.2,1.0,0.5415458937198068
20250521,1,2,2,SKU001,WH_B,minmax,188,23.6,18,0,1.0,56,10,104.43,0,0,37.03,70.8,1.0,0.5525396825396826
20250522,1,2,2,SKU001,WH_B,minmax,180,24.48,8,0,1.0,56,10,105.21,0,0,38.97,71.8,1.0,0.5812707182320441
20250523,1,2,2,SKU001,WH_B,minmax,159,23.17,21,0,1.0,57,10,86.3,0,0,36.18,74.6,1.0,0.5393749999999999
20250524,1,2,2,SKU001,WH_B,minmax,142,23.45,17,0,1.0,48,10,68.7,0,0,32.25,47.3,1.0,0.48041958041958044
20250525,1,2,2,SKU001,WH_B,minmax,127,21.02,15,0,1.0,47,10,156.36,0,0,37.46,55.1,1.0,1.2215625
20250526,1,2,2,SKU001,WH_B,minmax,95,19.65,32,0,1.0,60,10,57.53,0,0,40.37,78.8,1.0,0.5992708333333333
20250527,1,2,2,SKU001,WH_B,minmax,46,25.47,49,0,1.0,71,10,24.35,1,0,35.28,63.8,1.0,0.5180851063829788
20250528,1,2,2,SKU001,WH_B,minmax,24,23.53,22,0,1.0,50,10,13.34,0,0,37.07,65.5,1.0,0.5336
20250529,1,2,2,SKU001,WH_B,minmax,0,25.74,28,1,0.857,49,10,238.88,0,0,37.32,58.4,0.4285,238.88
20250530,1,2,2,SKU001,WH_B,minmax,0,24.33,25,1,0.0,48,10,1591.32,0,0,39.78,61.2,0.0,1591.32
20250531,1,2,2,SKU001,WH_B,minmax,0,20.74,5,1,0.0,46,10,293.28,0,0,36.66,66.6,0.0,293.28
20250601,1,2,2,SKU001,WH_B,minmax,0,20.89,10,1,0.0,46,10,564.9,0,0,35.31,63.4,0.0,564.9
20250602,1,2,2,SKU001,WH_B,minmax,0,21.04,27,1,0.0,54,10,1453.21,0,0,33.64,67.2,0.0,1453.21
20250603,1,2,2,SKU001,WH_B,minmax,0,25.77,30,1,0.0,51,10,1786.32,0,0,37.21,62.4,0.0,1786.32
20250604,1,2,2,SKU001,WH_B,minmax,144,19.64,36,0,1.0,46,10,157.32,0,0,36.24,54.3,1.0,1.0849655172413792
20250605,1,2,2,SKU001,WH_B,minmax,121,22.98,23,0,1.0,48,10,71.59,0,0,39.45,75.1,1.0,0.5868032786885247
20250606,1,2,2,SKU001,WH_B,minmax,113,19.81,8,0,1.0,47,10,61.79,0,0,36.45,66.3,1.0,0.5420175438596491
20250607,1,2,2,SKU001,WH_B,minmax,98,17.62,15,0,1.0,42,10,51.52,0,0,35.04,56.6,1.0,0.5204040404040404
20250608,1,2,2,SKU001,WH_B,minmax,89,21.1,9,0,1.0,41,10,48.95,0,0,36.67,58.0,1.0,0.5438888888888889
20250609,1,2,2,SKU001,WH_B,minmax,81,16.73,8,0,1.0,49,10,46.27,0,0,38.08,61.6,1.0,0.5642682926829269
20250610,1,2,2,SKU001,WH_B,minmax,55,16.74,26,0,1.0,49,10,30.11,0,0,36.49,60.6,1.0,0.5376785714285715
20250611,1,2,2,SKU001,WH_B,minmax,31,22.4,24,0,1.0,46,10,17.3,0,0,37.2,70.7,1.0,0.540625
20250612,1,2,2,SKU001,WH_B,minmax,26,18.82,5,0,1.0,45,10,14.93,0,0,38.27,68.6,1.0,0.552962962962963
20250613,1,2,2,SKU001,WH_B,minmax,0,22.26,26,0,1.0,45,10,0.0,0,0,37.25,69.1,1.0,0.0
20250614,1,2,2,SKU001,WH_B,minmax,131,18.59,32,0,1.0,42,10,154.71,0,0,36.19,66.2,1.0,1.1720454545454546
20250615,1,2,2,SKU001,WH_B,minmax,122,17.16,9,0,1.0,39,10,70.56,0,0,38.56,52.5,1.0,0.5736585365853659
20250616,1,2,2,SKU001,WH_B,minmax,94,21.11,28,0,1.0,50,10,53.52,0,0,37.96,64.6,1.0,0.5633684210526316
20250617,1,2,2,SKU001,WH_B,minmax,75,19.81,19,0,1.0,48,10,41.4,0,0,36.8,57.4,1.0,0.5447368421052632
20250618,1,2,2,SKU001,WH_B,minmax,61,15.6,14,0,1.0,44,10,32.68,0,0,35.72,57.3,1.0,0.5270967741935484
20250619,1,2,2,SKU001,WH_B,minmax,42,17.89,19,0,1.0,48,10,22.91,0,0,36.36,73.9,1.0,0.5327906976744186
20250620,1,2,2,SKU001,WH_B,minmax,10,17.07,32,0,1.0,47,10,5.44,0,0,36.26,69.0,1.0,0.49454545454545457
20250621,1,2,2,SKU001,WH_B,minmax,0,21.66,27,1,0.37,45,10,1048.34,0,0,38.54,67.3,0.185,1048.34
20250622,1,2,2,SKU001,WH_B,minmax,0,21.58,25,1,0.0,45,10,1506.16,0,0,37.65,73.2,0.0,1506.16
20250623,1,2,2,SKU001,WH_B,minmax,0,25.97,22,1,0.0,55,10,1253.05,0,0,35.6,77.9,0.0,1253.05
20250624,1,2,2,SKU001,WH_B,minmax,173,24.87,3,0,1.0,53,10,97.18,0,0,37.45,64.0,1.0,0.5585057471264369
20250625,1,2,2,SKU001,WH_B,minmax,154,21.38,19,0,1.0,49,10,86.15,0,0,37.29,61.0,1.0,0.5558064516129032
20250626,1,2,2,SKU001,WH_B,minmax,145,15.15,9,0,1.0,49,10,163.58,0,0,39.03,61.3,1.0,1.1204109589041096
20250627,1,2,2,SKU001,WH_B,minmax,109,17.77,36,0,1.0,48,10,70.75,0,0,43.27,62.7,1.0,0.6431818181818182
20250628,1,2,2,SKU001,WH_B,minmax,91,22.88,18,0,1.0,49,10,49.57,0,0,36.31,73.9,1.0,0.538804347826087
20250629,1,2,2,SKU001,WH_B,minmax,68,23.5,23,0,1.0,49,10,37.49,0,0,36.76,64.6,1.0,0.5433333333333333
20250630,1,2,2,SKU001,WH_B,minmax,32,25.41,36,0,1.0,57,10,18.28,0,0,38.09,65.3,1.0,0.553939393939394
20250701,1,2,2,SKU001,WH_B,minmax,0,26.03,35,1,0.914,57,10,186.02,0,0,38.76,63.8,0.457,186.02
20250702,1,2,2,SKU001,WH_B,minmax,0,23.15,26,1,0.0,57,10,1530.91,0,0,36.8,78.3,0.0,1530.91
20250703,1,2,2,SKU001,WH_B,minmax,0,25.02,33,1,0.0,53,10,2083.25,0,0,39.46,61.8,0.0,2083.25
20250704,1,2,2,SKU001,WH_B,minmax,0,25.81,35,1,0.0,54,10,2239.71,0,0,39.99,64.2,0.0,2239.71
20250705,1,2,2,SKU001,WH_B,minmax,0,22.42,37,1,0.0,49,10,2248.96,0,0,37.99,55.7,0.0,2248.96
20250706,1,2,2,SKU001,WH_B,minmax,152,24.89,10,0,1.0,53,10,82.08,0,0,36.0,61.4,1.0,0.5364705882352941
20250707,1,2,2,SKU001,WH_B,minmax,111,25.9,41,0,1.0,63,10,64.08,0,0,38.49,71.8,1.0,0.5721428571428572
20250708,1,2,2,SKU001,WH_B,minmax,103,23.98,8,0,1.0,61,10,150.05,0,0,36.66,59.9,1.0,1.4427884615384616
20250709,1,2,2,SKU001,WH_B,minmax,79,18.95,24,0,1.0,53,10,45.45,0,0,38.35,51.0,1.0,0.568125
20250710,1,2,2,SKU001,WH_B,minmax,61,31.12,18,0,1.0,55,10,33.71,0,0,36.84,58.6,1.0,0.5437096774193548
20250711,1,2,2,SKU001,WH_B,minmax,35,26.99,26,0,1.0,57,10,19.39,0,0,36.93,64.7,1.0,0.5386111111111112
20250712,1,2,2,SKU001,WH_B,minmax,35,19.81,0,0,1.0,54,10,19.46,0,0,37.07,66.2,1.0,0.5405555555555556
20250713,1,2,2,SKU001,WH_B,minmax,0,21.94,35,0,1.0,52,10,0.0,0,0,37.29,64.0,1.0,0.0
20250714,1,2,2,SKU001,WH_B,minmax,0,19.25,21,1,0.0,62,10,1157.54,0,0,34.45,60.5,0.0,1157.54
20250715,1,2,2,SKU001,WH_B,minmax,0,28.11,43,1,0.0,63,10,2663.69,0,0,38.72,67.0,0.0,2663.69
20250716,1,2,2,SKU001,WH_B,minmax,0,24.37,40,1,0.0,56,10,2496.27,0,0,39.0,63.5,0.0,2496.27
20250717,1,2,2,SKU001,WH_B,minmax,0,23.06,6,1,0.0,55,10,376.13,0,0,39.18,66.1,0.0,376.13
20250718,1,2,2,SKU001,WH_B,minmax,162,26.21,42,0,1.0,56,10,92.66,0,0,38.13,63.7,1.0,0.5684662576687116
20250719,1,2,2,SKU001,WH_B,minmax,134,21.31,28,0,1.0,53,10,157.82,0,0,37.45,69.6,1.0,1.169037037037037
20250720,1,2,2,SKU001,WH_B,minmax,102,30.49,32,0,1.0,67,10,47.24,1,0,30.88,71.2,1.0,0.45864077669902914
20250721,1,2,2,SKU001,WH_B,minmax,101,22.56,1,0,1.0,59,10,54.68,0,0,36.09,59.0,1.0,0.5360784313725491
20250722,1,2,2,SKU001,WH_B,minmax,67,26.01,34,0,1.0,58,10,37.84,0,0,37.66,65.7,1.0,0.5564705882352942
20250723,1,2,2,SKU001,WH_B,minmax,37,15.39,30,0,1.0,51,10,21.1,0,0,38.02,56.6,1.0,0.5552631578947369
20250724,1,2,2,SKU001,WH_B,minmax,4,26.1,33,0,1.0,54,10,2.34,0,0,39.03,70.4,1.0,0.46799999999999997
20250725,1,2,2,SKU001,WH_B,minmax,0,25.44,25,1,0.16,53,10,1240.18,0,0,36.91,66.6,0.08,1240.18
20250726,1,2,2,SKU001,WH_B,minmax,0,23.73,15,1,0.0,51,10,808.68,0,0,33.69,77.2,0.0,808.68
20250727,1,2,2,SKU001,WH_B,minmax,0,17.8,39,1,0.0,46,10,2372.77,0,0,38.03,57.4,0.0,2372.77
20250728,1,2,2,SKU001,WH_B,minmax,0,19.79,46,1,0.0,56,10,2780.64,0,0,37.78,65.5,0.0,2780.64
20250729,1,2,2,SKU001,WH_B,minmax,151,21.54,22,0,1.0,54,10,162.35,0,0,37.86,62.7,1.0,1.0680921052631578
20250730,1,2,2,SKU001,WH_B,minmax,126,25.29,25,0,1.0,49,10,66.07,0,0,34.96,62.5,1.0,0.5202362204724409
20250731,1,2,2,SKU001,WH_B,minmax,100,23.85,26,0,1.0,48,10,52.84,0,0,35.23,61.3,1.0,0.5231683168316832
20250801,1,2,2,SKU001,WH_B,minmax,86,15.94,14,0,1.0,50,10,46.03,0,0,35.68,67.3,1.0,0.529080459770115
20250802,1,2,2,SKU001,WH_B,minmax,73,19.82,13,0,1.0,44,10,41.51,0,0,37.91,61.1,1.0,0.5609459459459459
20250803,1,2,2,SKU001,WH_B,minmax,63,19.59,10,0,1.0,44,10,37.01,0,0,39.17,69.2,1.0,0.57828125
20250804,1,2,2,SKU001,WH_B,minmax,19,23.19,44,0,1.0,51,10,10.57,0,0,37.1,64.1,1.0,0.5285
20250805,1,2,2,SKU001,WH_B,minmax,0,19.56,23,1,0.826,49,10,226.86,0,0,35.45,57.2,0.413,226.86
20250806,1,2,2,SKU001,WH_B,minmax,0,19.79,15,1,0.0,45,10,913.49,0,0,38.06,66.3,0.0,913.49
20250807,1,2,2,SKU001,WH_B,minmax,0,21.85,7,1,0.0,43,10,440.61,0,0,39.34,59.5,0.0,440.61
20250808,1,2,2,SKU001,WH_B,minmax,131,22.62,25,0,1.0,46,10,158.55,0,0,38.14,69.7,1.0,1.2011363636363637
20250809,1,2,2,SKU001,WH_B,minmax,128,15.43,3,0,1.0,42,10,73.02,0,0,38.03,61.5,1.0,0.566046511627907
20250810,1,2,2,SKU001,WH_B,minmax,118,18.45,10,0,1.0,41,10,66.08,0,0,37.33,61.9,1.0,0.5552941176470588
20250811,1,2,2,SKU001,WH_B,minmax,101,20.71,17,0,1.0,48,10,55.63,0,0,36.72,57.2,1.0,0.5453921568627451
20250812,1,2,2,SKU001,WH_B,minmax,79,20.65,22,0,1.0,45,10,45.03,0,0,38.0,45.0,1.0,0.562875
20250813,1,2,2,SKU001,WH_B,minmax,66,16.93,13,0,1.0,43,10,40.11,0,0,40.51,55.7,1.0,0.5986567164179104
20250814,1,2,2,SKU001,WH_B,minmax,44,27.31,22,0,1.0,57,10,22.39,1,0,33.92,66.9,1.0,0.4975555555555556
20250815,1,2,2,SKU001,WH_B,minmax,22,20.54,22,0,1.0,43,10,12.43,0,0,37.67,53.4,1.0,0.5404347826086956
20250816,1,2,2,SKU001,WH_B,minmax,8,19.94,14,0,1.0,42,10,4.5,0,0,37.52,63.4,1.0,0.5
20250817,1,2,2,SKU001,WH_B,minmax,0,16.13,13,1,0.615,42,10,296.92,0,0,37.12,60.1,0.3075,296.92
20250818,1,2,2,SKU001,WH_B,minmax,161,20.45,15,0,1.0,47,10,87.63,0,0,36.28,46.3,1.0,0.5409259259259259
20250819,1,2,2,SKU001,WH_B,minmax,147,21.99,14,0,1.0,48,10,165.28,0,0,39.58,53.3,1.0,1.1167567567567567
20250820,1,2,2,SKU001,WH_B,minmax,123,19.58,24,0,1.0,47,10,71.73,0,0,38.88,67.2,1.0,0.5784677419354839
20250821,1,2,2,SKU001,WH_B,minmax,114,15.59,9,0,1.0,45,10,63.82,0,0,37.32,51.7,1.0,0.5549565217391305
20250822,1,2,2,SKU001,WH_B,minmax,105,22.32,9,0,1.0,47,10,55.71,0,0,35.37,60.0,1.0,0.5255660377358491
20250823,1,2,2,SKU001,WH_B,minmax,85,24.69,20,0,1.0,43,10,48.61,0,0,38.13,55.0,1.0,0.5652325581395349
20250824,1,2,2,SKU001,WH_B,minmax,53,17.3,32,0,1.0,46,10,29.95,0,0,37.67,64.7,1.0,0.5546296296296296
20250825,1,2,2,SKU001,WH_B,minmax,20,27.28,33,0,1.0,57,10,10.98,0,0,36.59,66.4,1.0,0.5228571428571429
20250826,1,2,2,SKU001,WH_B,minmax,20,27.36,0,0,1.0,54,10,10.7,0,0,35.68,57.7,1.0,0.5095238095238095
20250827,1,2,2,SKU001,WH_B,minmax,0,25.88,29,1,0.69,51,10,559.12,0,0,38.83,61.7,0.345,559.12
20250828,1,2,2,SKU001,WH_B,minmax,0,16.51,35,1,0.0,50,10,2046.33,0,0,36.54,61.1,0.0,2046.33
20250829,1,2,2,SKU001,WH_B,minmax,126,21.75,34,0,1.0,53,10,147.93,0,0,33.11,60.0,1.0,1.1648031496062992
20250830,1,2,2,SKU001,WH_B,minmax,106,25.56,20,0,1.0,51,10,60.95,0,0,38.33,67.7,1.0,0.5696261682242991
20250831,1,2,2,SKU001,WH_B,minmax,87,19.08,19,0,1.0,48,10,50.1,0,0,38.39,57.4,1.0,0.5693181818181818
20250901,1,2,2,SKU001,WH_B,minmax,62,22.88,25,0,1.0,59,10,32.91,0,0,35.38,62.5,1.0,0.5223809523809523
20250902,1,2,2,SKU001,WH_B,minmax,26,26.35,36,0,1.0,59,10,14.34,0,0,36.76,57.1,1.0,0.5311111111111111
20250903,1,2,2,SKU001,WH_B,minmax,8,26.28,18,0,1.0,53,10,4.44,0,0,36.96,54.0,1.0,0.4933333333333334
20250904,1,2,2,SKU001,WH_B,minmax,0,24.35,20,1,0.4,54,10,685.17,0,0,35.69,52.9,0.2,685.17
20250905,1,2,2,SKU001,WH_B,minmax,0,24.08,36,1,0.0,53,10,2015.91,0,0,35.0,50.7,0.0,2015.91
20250906,1,2,2,SKU001,WH_B,minmax,0,21.86,15,1,0.0,48,10,915.41,0,0,38.14,42.5,0.0,915.41
20250907,1,2,2,SKU001,WH_B,minmax,0,26.72,17,1,0.0,52,10,1087.75,0,0,39.99,61.5,0.0,1087.75
20250908,1,2,2,SKU001,WH_B,minmax,166,26.97,15,0,1.0,62,10,87.6,0,0,35.18,61.2,1.0,0.5245508982035928
20250909,1,2,2,SKU001,WH_B,minmax,135,37.96,31,0,1.0,75,10,148.56,1,0,32.77,52.5,1.0,1.0923529411764705
20250910,1,2,2,SKU001,WH_B,minmax,90,28.43,45,0,1.0,56,10,53.1,0,0,39.34,61.3,1.0,0.5835164835164836
20250911,1,2,2,SKU001,WH_B,minmax,56,24.24,34,0,1.0,69,10,28.21,1,0,33.58,56.0,1.0,0.4949122807017544
20250912,1,2,2,SKU001,WH_B,minmax,45,20.32,11,0,1.0,54,10,25.54,0,0,37.83,55.5,1.0,0.5552173913043478
20250913,1,2,2,SKU001,WH_B,minmax,16,27.6,29,0,1.0,67,10,8.24,1,0,34.32,61.6,1.0,0.4847058823529412
20250914,1,2,2,SKU001,WH_B,minmax,0,19.65,24,1,0.667,51,10,452.45,0,0,35.35,53.7,0.3335,452.45
20250915,1,2,2,SKU001,WH_B,minmax,0,30.15,40,1,0.0,59,10,2287.98,0,0,35.75,52.0,0.0,2287.98
20250916,1,2,2,SKU001,WH_B,minmax,0,24.03,14,1,0.0,59,10,832.15,0,0,37.15,53.7,0.0,832.15
20250917,1,2,2,SKU001,WH_B,minmax,0,16.57,18,1,0.0,51,10,1097.16,0,0,38.1,51.6,0.0,1097.16
20250918,1,2,2,SKU001,WH_B,minmax,0,26.23,41,1,0.0,53,10,2447.37,0,0,37.31,52.6,0.0,2447.37
20250919,1,2,2,SKU001,WH_B,minmax,133,24.61,39,0,1.0,52,10,71.27,0,0,35.72,47.9,1.0,0.531865671641791
